Test,Hat
122.87,128.26395
131.97,124.13723
145.65,137.18356
133.04,130.37321
144.47,128.54922
135.69,127.17463
133.11,132.53497
141.54,132.19281
125.20000000000002,135.52078
127.52,130.83629
153.35,138.86794
136.68,129.83568
122.69,133.74634
137.63,138.45642
130.58,131.69394
129.85,133.55292
112.29,121.25733
139.88,134.95215
137.05,139.84381
138.46,138.45326
113.44,123.4759
121.16,133.48228
129.28,133.26187
144.53,131.6106
126.4,128.18018
133.92,132.53824
123.13,134.2286
150.51,139.48369
156.87,126.46585
143.58,132.43886
119.37,120.38221
129.12,128.6917
155.23,123.56329
109.18,120.917336
127.37,134.13153
134.41,133.30968
126.29,134.33626
129.91,137.11842
147.01,136.98537
139.59,124.26352
125.35,128.3515
145.39,142.62386
134.18,121.65289
128.36,134.3618
128.72,130.74542
146.01,136.02513
132.37,126.658394
147.89,132.60886
131.85,134.99472
151.79999999999998,141.19139
142.43,136.19281
139.34,126.687584
149.53,131.64795
116.63,117.282326
146.31,133.74738
134.39,133.51695
131.7,129.24944
125.58,130.60211
149.57,120.611275
140.76,133.73808
130.12,121.560265
119.4425,126.85864
148.28,130.85443
146.99,131.16972
118.04,118.482376
119.16,121.937546
138.29,135.80914
128.35,119.99534
123.26,128.71925
104.39,122.743004
126.12999999999998,121.843575
140.86,134.16812
137.39,131.24783
137.07,131.04257
128.76,137.4223
127.17,123.16491
140.11,130.96124
140.97,134.01398
132.78,129.65868
142.74,138.68086
173.75,134.97208
136.95,139.73438
118.24,134.58887
141.3,134.31146
137.56,132.303
129.1,123.63487
132.88,139.0273
166.46,124.261986
142.07,131.3412
130.7,138.20442
152.38,140.29417
161.64,149.39334
129.02,131.25603
121.27,124.47274
120.61,125.8865
119.69,123.84498
131.11,138.87123
131.92,126.31811
143.14,133.45819
132.82,140.36523
145.38,136.83391
138.49,138.30006
142.7,141.88937
127.31,129.28891
123.93999999999998,138.59288
134.68,127.40584
120.11,128.79393
114.22,124.3941
128.24,125.72396
138.4,128.518
121.73,134.73366
133.62,128.60919
131.57,128.64099
128.22,131.0411
128.36,127.94802
117.63,123.10731
159.61999999999998,130.91371
136.33,130.85756
131.78,137.5862
121.56,123.32039
151.49,123.709984
146.26,140.28459
122.16,138.23132
133.92,133.53458
137.16,128.38475
164.44,139.75531
118.58,123.65381
139.39,130.66412
133.89,128.22272
110.3,131.79803
135.59,135.46521
130.98,121.8714
154.13,143.33357
143.88,135.6902
128.43,131.17088
122.46999999999998,127.09845
133.28,132.73897
155.75,135.7217
134.52,137.01918
122.72999999999999,122.33135
106.61,118.319756
142.52,134.4795
130.45,131.26642
113.06,134.37968
119.43,116.94233
124.12,134.7338
168.76,140.55125
152.71,141.22604
144.52,127.80611
131.07,129.40514
116.10000000000001,124.01434
131.71,134.00198
160.7775,139.8683
132.42,129.87015
157.62,127.14767
151.72999999999996,133.58272
135.63,141.24667
127.83,130.0055
145.29,134.39288
129.59,127.08451
142.11,143.27657
111.02,129.20518
148.59,131.50743
115.34,123.178024
133.32,135.52583
134.89,135.048
122.37,126.2588
123.22000000000001,135.19743
136.57,135.28664
142.95,132.70549
120.73,130.27269
157.71000000000004,139.94637
129.49,136.45317
110.44,120.799286
129.41,139.52258
118.35,132.08342
138.19,125.087204
126.79,138.41232
128.15,136.52895
116.77,129.67285
143.26,139.55255
107.82,120.959236
136.18,136.20094
123.57,136.91908
145.99,134.71484
126.04,125.89755
124.28,133.81557
126.2,120.64473
122.39,124.10066
127.91,129.45045
146.37,134.33572
135.78,129.5328
124.55,131.86465
131.56,141.50189
132.76,121.984856
125.4,119.56728
149.14,133.1246
131.46,131.15623
121.1,125.6347
143.86,136.10835
129.53,133.63644
131.66,132.57268
132.81,135.16814
114.38000000000001,123.05343
148.24,144.54832
127.0,120.736046
136.76,133.11723
124.5,138.67825
123.69999999999999,131.94598
128.59,135.52646
137.22,129.75285
124.58,130.93594
120.79000000000002,122.157036
139.12,132.13213
137.8,119.12438
145.06,142.31212
135.73,140.22298
153.19,135.76424
138.42,134.36209
131.21,138.42213
130.01,128.61816
138.34,144.51134
127.59,139.9475
138.98,139.943
101.27,120.79948
136.0,132.27484
134.29,139.63022
124.88,119.50001
114.3328571,128.44427
117.58000000000001,120.7418
132.31,133.7917
136.61,131.38953
122.64,141.1098
130.61,141.11691
143.48,123.59849
131.91,126.962776
143.33,138.70506
156.72000000000003,131.38028
127.43,127.83034
151.12,129.14545
129.95,133.08351
137.31,141.30911
144.71,137.82204
144.63,140.00165
162.18,152.08363
139.46,127.056725
139.69,126.91537
128.3,133.62033
114.07,122.450165
156.56,141.33334
150.63,123.292534
134.44,132.4091
124.41,128.83385
142.23,135.80374
140.48,134.34355
126.54,131.39539
132.98,132.46228
144.75,141.68745
124.65,133.38483
140.13,130.4395
119.9,131.41856
134.87,136.50714
123.12,133.37608
153.39,145.25777
153.59,123.71663
129.02,131.28825
127.73,142.1351
136.35,130.40633
120.77000000000001,127.69308
138.34,126.93002
142.15,119.74128
161.82,133.17337
138.94,133.26353
122.4,126.82174
134.9,138.61937
134.63,133.03152
118.74,121.744804
129.37,131.9719
133.02,127.63978
136.12,138.66325
137.1,132.81367
130.07,127.93196
139.57,134.6298
143.89,137.52356
133.82,139.07997
116.24,121.99684
133.39,120.169106
129.16,132.48524
139.82,137.1881
124.08,132.67805
135.57,139.69904
114.63000000000001,123.01293
125.69,130.5165
137.28,137.12032
137.3,136.7718
125.82,127.75508
123.28,121.150314
152.04,137.46771
116.52,129.25282
134.19,132.40173
145.55,137.63974
135.18,123.734505
131.38,128.37572
120.81,122.917076
140.85,138.22636
120.73,126.44036
122.43,123.08907
145.91,125.51378
136.99,128.3027
167.43,144.2857
133.07,133.32812
135.545,140.08911
145.43,139.17456
136.77,134.38626
140.67,133.45915
129.27,118.96678
156.33,126.0531
152.07,141.0296
147.6,132.79993
125.06,138.9616
151.22,134.13283
142.77,139.92502
121.32,129.77711
149.7,137.64824
134.46,141.23561
160.58,127.04826
121.7,131.7876
140.22,139.11168
133.93,137.59465
125.96,127.21811
130.84,128.49918
124.99,125.58524
142.1,139.25356
126.16000000000001,138.57826
129.87,134.76614
146.01,136.001
143.58,135.67937
132.28,124.7351
167.48999999999998,141.05536
171.89000000000001,135.52745
121.61,133.60284
144.15,133.1471
140.5,136.8624
135.15,134.4305
130.93,141.51326
124.15,124.543785
141.35,138.78006
119.74,119.82747
106.03,123.755295
139.74,136.49411
143.29,134.40619
144.41,135.612
137.79,132.02812
125.40999999999998,132.53102
119.76999999999998,127.098145
121.42,127.599686
165.1,138.0294
146.39,130.29523
105.79,123.520294
131.63,124.13694
128.91,127.415855
133.52,127.893974
123.82,128.7521
115.60999999999999,121.69388
134.55,131.28625
145.39,138.0511
123.68,123.235725
144.32,138.67969
119.99,122.39373
126.77,125.83338
136.84,148.91722
158.77,132.9404
143.26,133.25104
145.91,140.25726
129.65,129.15028
129.82,132.2074
165.75,133.43431
134.69,135.59225
138.73,134.97928
136.76,134.51395
122.14,123.78374
127.57,130.71988
123.36,131.37852
132.12,136.39687
137.36,138.82481
125.61,140.20764
147.1,132.84515
140.47,132.70831
115.77,133.40538
118.89,132.42683
139.63,145.46866
152.2,145.39873
134.29,135.98076
140.95,134.05362
145.73,142.44044
133.13,125.2875
130.93,128.57922
129.86,124.06151
125.62,127.60887
164.99999999999997,128.82967
130.29,133.39304
112.45000000000002,124.54582
124.86,137.97548
118.97,138.024
124.26,136.69269
131.96,137.8792
131.4,131.33316
139.93,133.11621
135.92,125.95202
135.4,144.53818
139.17,152.85634
137.02,129.65323
141.69,119.7735
110.77,122.63967
126.68000000000002,124.36955
123.0,130.96988
135.05,137.06369
131.18,130.25366
136.61,138.93689
142.77,139.11282
131.1,118.673164
150.82,131.41516
126.22,126.124504
132.73,128.86636
117.83000000000001,119.12688
137.47,130.29951
129.63,134.61472
138.81,136.56168
142.4,126.0362
122.83,134.92528
144.34,135.07953
134.24,130.81786
134.22,132.98648
124.74,133.10423
135.32,137.99019
141.43,144.18253
122.69,126.22952
138.14,136.63768
124.11,130.03911
135.61,134.48021
143.22,134.51726
143.49,132.64873
129.3,136.0445
136.15,130.13005
122.37,133.81306
162.48,133.90346
111.8,121.573524
118.11,133.77228
136.83,130.75978
134.41,135.06534
144.73,141.63516
122.19,135.55333
145.18,131.82547
128.1,133.89537
136.23,130.11786
112.4480952,123.721375
135.15,139.4287
126.63999999999999,129.98471
157.47,141.52246
157.84,130.85774
147.11,140.99327
104.9888889,120.42235
140.8,133.68887
123.6,127.506584
141.23,132.6509
150.35,135.93077
139.82,134.18306
139.71,135.59648
122.97999999999999,125.51552
127.44,137.69171
151.3,137.9365
158.68000000000004,145.17184
113.37,122.72031
155.77000000000004,124.81115
144.65,137.1931
150.19,137.17278
131.84,128.55594
144.48,139.22815
127.83,128.10973
133.78,139.90259
139.61,137.11717
153.0,128.69234
123.36,127.583534
147.37,139.46269
139.2,139.60185
124.08,132.33954
152.92,147.661
138.61,128.438
141.28,133.2855
133.87,142.86555
144.46,137.21133
121.46,138.13426
122.57,124.99115
110.87,123.50433
158.46,138.77594
127.28,131.59491
116.28,132.47775
129.75,136.47662
131.01,139.89343
119.59,119.58965
136.79,136.13976
124.81,133.676
119.38,126.744774
125.09,135.5259
172.88000000000002,146.93788
136.37,135.87456
121.83,121.02851
134.32,148.27657
136.91,130.93367
148.45,136.59271
132.7,125.44114
129.46,133.83853
137.85,119.161575
114.68,122.42962
123.6,134.6136
133.95,135.20642
134.94,128.40971
158.88,146.44753
147.24,135.22433
138.68,131.90738
160.47,138.03557
153.83,140.86969
135.03,137.94608
125.89,140.79155
137.43,138.26073
151.17,123.338806
127.38000000000001,120.58007
128.92,131.33006
136.29,132.84694
180.27000000000004,128.47827
145.84,131.27081
144.28,127.253914
129.34,139.00461
128.56,137.8083
129.72,127.93641
129.3,120.0919
162.96,139.45917
148.92,135.99535
117.89,124.689445
115.86999999999999,127.44624
160.09999999999997,131.15094
126.14,136.40782
120.79000000000002,126.504585
120.55,126.77788
125.81,133.80898
128.35,123.19792
156.87,136.92245
130.9,134.25116
126.91,138.39224
144.73,134.41121
101.82,127.623505
128.13,135.32487
146.1,137.36525
133.38,136.71016
126.45,119.93392
144.79,131.49666
123.79,130.41751
124.1,127.05896
120.94,123.30111
161.60000000000002,141.17542
139.29,128.83809
130.71,128.2916
134.78,122.561295
143.89,140.45735
142.07,129.11023
126.2,129.68156
143.25,131.97403
132.89,132.30794
127.755,137.34862
133.24,139.05782
133.57,135.07776
114.38000000000001,127.73836
137.51,132.08788
123.16,136.79831
126.12999999999998,126.716064
129.55,122.39765
120.48999999999998,126.45331
146.79,139.79585
140.04,129.7076
151.88,134.0818
154.68999999999997,137.56122
147.65,140.67366
126.72,134.83789
136.57,142.7508
141.09,136.50146
111.79,122.55129
118.5,124.58996
128.95,135.04156
113.55,130.74438
134.57,139.43687
133.11,140.64505
111.71,132.95143
118.7,124.34207
141.87,124.0187
113.94,122.42254
136.58,128.84727
135.61,131.19296
127.13000000000001,135.49086
132.01,131.57771
114.33,123.00116
143.52,134.57437
137.35,142.50745
127.0,131.57379
130.22,127.66284
154.39,135.61278
111.6370588,133.44469
152.31000000000003,151.85223
154.54,138.4768
130.65,126.04444
140.81,140.40292
169.24,136.46858
139.06,132.62675
148.5,126.547935
135.62,136.79094
120.01,127.609
131.72,124.33141
110.24,122.29605
167.8,127.8054
152.43,128.973
117.96,124.77776
150.0,140.6234
134.7,136.2277
134.9,126.201515
119.42,119.24332
124.72,122.639725
130.55,132.14098
113.21,135.02045
147.92,134.42563
134.54,134.39864
143.27,133.09029
132.15,137.35316
140.97,135.5359
134.31,133.28839
113.72,127.89687
125.55,132.15811
129.9,133.8934
150.41,140.71124
147.37,128.32097
115.73,122.94226
144.42,131.10861
125.15,134.0878
144.87,133.82822
147.43,121.387856
137.61,118.343414
183.67,125.490654
129.41,131.09079
124.90999999999998,142.3914
121.72,131.89236
159.63000000000002,137.00961
126.89999999999999,134.59785
125.89,128.86313
133.73,133.80463
139.42,143.25558
114.94,126.8173
127.32,129.46898
141.76,135.75699
137.81,132.96416
142.98,135.90791
144.63,137.24567
128.29,135.56117
126.86,137.24788
113.57,126.78181
136.33,138.67603
151.55,147.95142
124.63,127.09588
136.34,136.69371
140.45,134.80237
122.44,124.522964
136.56,135.35426
135.71,135.32507
133.07,132.3283
156.42,137.0217
138.62,125.171875
130.06,129.71631
156.43,144.4737
101.16,127.21411
125.64,137.98251
122.15,137.4237
129.77,136.45277
143.1,125.053444
125.05,130.63528
114.12,122.68442
132.33,132.88544
122.55,120.988754
121.25999999999999,133.44356
146.46,139.74126
138.89,136.58606
120.61,134.0134
124.57,133.50917
112.36,120.65754
136.44,134.09605
111.44999999999999,130.35965
136.62,128.50586
132.33,131.41751
141.85,133.1764
134.5,129.42923
130.45,129.71878
140.8,139.48685
123.69999999999999,134.88475
135.2,127.56292
122.6,126.85404
138.34,134.24023
128.91,128.16374
139.29,123.72198
136.39,137.9579
120.72,130.8392
125.42999999999999,132.05692
116.83999999999999,126.029816
134.53,126.833145
155.57,136.42734
147.53,128.96198
125.92999999999999,132.52248
116.24,128.43881
143.29,139.99861
116.0,121.93368
136.57,138.15335
126.76,130.32773
121.79,123.64918
139.35,134.76636
146.02,135.62148
144.29,136.62584
144.53,135.642
147.44,140.778
134.91,133.18015
126.24,134.94577
133.13,127.21985
130.46,131.67686
152.04,141.09523
133.11,140.00337
114.1,118.922585
134.88,136.42657
119.01,121.05872
113.95,125.0829
124.12,125.61368
147.21,134.49742
137.37,133.89023
132.4,127.93373
138.61,138.86725
149.44,136.79756
119.32,127.262665
133.55,138.05495
125.05,135.08597
138.28,130.73204
131.66,127.26449
138.61,142.42606
148.54,127.74155
133.18,131.36748
148.34,130.66916
137.78,124.38026
139.75,140.58105
136.16,140.45467
121.4,128.87233
115.95,135.79752
135.78,130.90698
121.85,130.71938
133.27,138.4902
149.68,135.54669
126.86,134.83113
161.05,142.30957
148.65,132.58022
133.08,133.14357
126.54,117.46865
139.34,137.09921
138.1,141.41045
121.86,121.0019
132.73,124.10556
117.21,123.64437
129.25,129.8144
130.03,134.05917
139.31,139.74213
126.22,132.91994
144.48,137.03233
142.92,135.89833
145.76,133.07486
135.12,132.08997
144.82,145.1962
146.12,140.65842
119.5905,130.12796
130.64,136.87906
131.15,134.88795
127.99,132.4036
130.2,131.7805
120.15,132.34732
131.94,123.71697
132.37,133.2449
171.39000000000001,139.57921
136.66,135.78577
133.91,126.74033
139.27,141.00322
130.25,140.12178
150.93,134.59485
141.93,137.93996
138.81,129.62822
135.4,128.67943
136.67,137.91942
133.94,123.98615
133.23,132.21744
130.01,126.3083
136.05,139.49672
132.19,134.15974
134.33,136.70084
119.5,117.50922
142.36,139.17244
123.79,130.12093
149.47,138.60025
123.93,128.30055
110.67,123.957634
113.17999999999999,131.70348
122.7,133.4631
132.22,132.89084
111.78,124.43843
107.13,123.442444
134.28,141.72726
130.71,136.8189
150.79,136.43758
153.19999999999996,137.17696
136.18,125.24308
120.11,126.905396
159.76,131.43782
128.91,124.919495
117.43,129.53073
131.65,128.68753
145.25,141.57764
135.59,124.97237
125.20000000000002,133.68344
123.24,130.16225
132.48,142.5067
217.74,136.39778
125.44,137.13408
115.78,120.47057
124.46,125.106255
126.31,128.41162
136.15,123.24619
138.08,140.37991
161.36,138.9841
138.09,136.26665
154.62,138.6275
136.05,135.06876
106.63,120.150536
133.63,134.66797
130.07,132.62868
111.85,121.94112
144.67,135.77522
138.35,139.13734
137.63,139.17249
110.93999999999998,125.11398
140.02,146.00983
126.67000000000002,124.13214
143.59,140.72029
151.18,136.85883
126.59,131.20448
141.4,135.72055
137.3,136.6805
139.7,143.38513
144.14,133.64014
140.64,137.63231
136.78,136.55469
138.38,140.74756
132.69,135.1781
138.63,125.46063
120.5,124.8915
139.1,138.55006
128.63,127.638084
133.71,132.00668
134.46,127.2714
122.28,126.01395
129.18,126.16043
130.99,122.578125
143.36,137.47745
129.4,134.70274
129.58,129.77998
126.26,120.893234
122.06,132.2559
134.11,136.811
138.89,132.34967
127.78,122.13874
151.57,132.86229
142.2,131.24225
115.94,122.572815
129.63,139.92429
128.34,132.08269
139.21,132.0322
114.5,123.378525
122.47999999999999,128.76366
125.48,121.78854
119.572,127.529564
138.56,135.06583
126.05,136.44456
124.42,124.39795
136.065,129.30162
130.87,129.6276
108.77,123.332275
120.56,127.975006
152.72,141.42393
152.28000000000003,145.17644
136.8,133.2168
135.08,127.25957
144.23,131.415
123.0,134.68556
139.09,132.68411
154.78,139.86783
140.23,139.81085
160.56999999999996,132.93289
137.99,135.84052
161.31,135.93224
133.26,130.88919
145.84,138.57846
130.825,138.78621
123.81,132.58446
121.6,125.18874
136.17,126.66174
139.23,133.52484
132.06,135.60115
128.4,130.8921
146.47,139.5861
136.95,136.02512
141.06,135.14384
113.4,118.279854
152.39,133.02374
141.44,135.99223
138.53,137.56662
145.49,132.6505
128.67,128.46086
145.21,139.62047
140.1,132.20247
118.67,127.4982
148.08,140.56352
112.76,126.744545
116.32999999999998,121.598076
129.38,137.00536
133.82,135.31168
138.17,140.51312
130.21,136.08493
139.58,144.8198
139.52,140.56697
130.29,131.83403
108.2,122.17586
122.99,125.36496
144.2,134.07507
133.64,127.84613
141.67,135.5411
121.17,123.35993
137.72,135.3522
165.99999999999997,145.23645
117.66,126.68054
135.11,138.61377
139.1,135.14133
129.37,133.46318
133.88,145.68744
123.79,125.33943
114.52,122.211464
126.96,134.53241
145.22,142.50677
142.38,134.26454
136.95,136.87357
128.72,120.44237
119.76,128.2989
123.72000000000001,132.67438
138.98,124.70098
160.42,132.84967
123.83,126.74804
165.49999999999997,134.87032
127.36,131.21536
149.64,133.82538
131.51,126.55671
147.26,136.01395
129.73,121.72009
159.64,145.66402
118.65,134.72693
141.66,124.07532
133.32,137.94238
112.99,123.33028
124.64,124.23757
145.56,136.48334
135.28,144.05884
145.38,130.50104
116.5,120.98165
164.9,147.41339
141.53,131.29489
123.27,139.23299
135.72,133.32819
135.43,133.75792
120.91,120.3812
132.25,135.34099
175.32000000000002,141.51775
157.56,123.942406
120.08,128.67561
120.42,125.81057
133.04,133.79564
141.44,139.85791
119.58,123.21079
127.35,128.2671
145.32,133.99915
126.73,126.60445
136.76,135.82329
129.35,140.90608
160.56999999999996,144.5957
124.06,120.37905
127.88000000000001,123.057144
126.71,129.51367
150.92,140.96909
123.532,130.06934
137.11,145.74806
141.1,132.69795
134.79,128.11716
122.35,136.93185
123.27,135.12897
149.3,129.40071
131.11,118.217766
124.0305556,125.60688
119.29,130.5746
125.95,134.33272
123.42,126.5784
110.93999999999998,129.6408
139.34,126.29404
129.43,134.98892
140.42,130.89821
135.47,130.34032
129.61,129.8352
138.48,137.35039
128.84,124.83023
108.3036364,124.70848
156.97,139.27722
134.56,129.38582
133.75,124.81675
170.04,134.03653
132.91,136.30635
119.67,124.535774
123.41,134.47105
127.41,131.78699
134.44,126.151276
141.92,134.4895
123.79,134.28987
134.01,133.7299
135.64,134.84483
130.76,137.47112
123.58,122.90182
129.96,126.32934
103.92,125.094986
118.54,128.4135
133.61,139.99873
140.98,122.49034
127.3,130.787
161.08999999999997,124.16342
124.12,136.17372
152.53,134.5488
138.01,145.49654
138.54,139.90361
132.82,130.23141
129.14,126.3451
140.87,131.09225
125.11,121.1474
128.62,128.35661
112.28,126.508354
102.15000000000002,119.71231
139.78,128.26144
155.01,141.8569
119.73,131.40112
123.86,132.16444
139.63,138.16043
122.67,120.77109
129.2,134.21161
124.78,126.69961
186.91,135.83868
125.38,132.80733
112.83095240000002,124.332596
159.35,143.73863
132.15,138.50783
124.12,122.00572
135.41,127.20106
124.19999999999999,128.20438
125.52,139.05547
127.18,126.468414
136.63,129.30272
160.36,146.5652
107.05,121.80668
130.44,137.16876
148.7,133.96803
128.05,134.32532
134.62,137.52654
133.48,130.66823
134.02,135.62698
129.92,131.11057
140.74,133.21661
146.03,138.61977
113.57,121.97783
109.57,126.4909
142.44,135.07942
166.41,137.35213
133.55,139.43547
120.01,125.54553
131.16,139.9118
129.72,132.65678
146.92,141.0818
130.65,134.87303
115.11999999999999,121.83847
127.44,133.58885
122.36,137.34277
147.76,135.96724
153.24,131.94084
138.73,140.83359
120.95,128.43959
126.44,134.7843
141.91,122.42008
156.27,123.021255
146.71,131.70505
139.67,135.55684
128.61,135.69061
128.24,125.3628
148.67,132.47237
138.95,135.74118
132.04,131.50987
140.83,131.02904
134.77,126.84548
134.38,138.57062
131.71,123.483955
132.49,135.75746
116.49,123.05764
128.44,125.41353
137.8,134.75783
152.15,135.46698
108.13,132.15356
134.0,138.29416
126.53,130.96915
114.07,123.19284
138.69,134.91423
146.16,143.84111
129.6475,138.84766
136.48,135.00789
132.88,130.43369
140.69,136.44504
151.01,141.18254
125.28,124.59794
121.47,131.75883
140.64,130.1636
128.93,133.2823
140.09,137.43793
153.33,125.62549
134.87,128.20227
134.14,132.51532
119.75,119.98587
141.47,125.32279
125.32,134.86494
139.87,138.88518
134.5,135.20781
134.2,133.1945
131.3,127.094925
135.38,136.84637
115.33,124.2101
123.53,124.51106
137.1,130.87949
113.44,122.969215
142.73,132.08652
109.2,123.701904
125.69,121.15447
125.65999999999998,130.08461
129.1,131.77605
124.1,132.80267
125.98,119.30171
132.17,137.22638
154.28,140.3302
121.05,126.97799
124.35,136.43907
141.24,132.80443
136.19,130.44942
131.68,139.15538
143.63,136.00746
127.74,122.26803
142.73,121.712265
116.19,125.12033
124.69000000000001,129.37924
130.66,127.62866
133.25,138.83037
114.52,125.018166
136.59,134.54195
140.48,137.82991
123.03,133.85896
133.63,124.39101
161.3,137.78839
125.37,124.89437
118.97,134.80803
124.41,132.9532
124.82,125.78524
128.32,134.42244
130.42,134.82655
121.34,137.2213
122.76000000000002,131.62329
137.17,128.30525
143.82,136.27383
139.87,140.64444
118.29999999999998,126.687996
117.16,127.7995
151.35,127.2125
134.96,133.22333
146.78,135.41495
152.16,128.73431
142.93,138.01357
185.14,133.73921
132.48,135.64047
139.55,139.2603
126.0,132.05632
149.35,132.57968
130.57,127.371574
138.44,131.21243
121.18,120.02892
125.9,137.57298
140.46,136.90985
160.53,142.49847
117.68,126.27708
131.12,136.06885
145.67,138.3059
144.9,142.13643
118.19,124.24204
137.57,136.11633
146.05,138.15292
123.56,127.602905
139.15,137.72238
121.62,120.86901
145.62,135.48979
136.95,133.02489
132.27,133.94159
138.68,118.41797
128.75,125.85695
117.47,130.20345
138.88,144.16983
118.46,132.13213
123.24,132.36829
132.11,131.98653
133.07,134.2247
116.82999999999998,126.8938
138.87,126.89703
157.21000000000004,122.8795
118.80999999999999,121.83605
121.41,120.42826
121.43,127.69299
116.83999999999999,126.013405
143.1,134.59073
144.55,132.97063
135.59,140.80733
141.82,137.09148
140.41,124.620926
129.78,133.13612
140.79,143.22873
130.42,136.77292
113.23,122.30159
105.79999999999998,122.2645
134.02,137.75076
110.29,122.843376
136.21,126.61802
104.05,119.957466
138.62,140.4197
127.21,137.87193
128.28,129.12221
128.11,127.32326
131.09,135.20393
128.71,134.2704
128.14,130.14908
128.19,136.75873
158.73,142.71413
140.7433333,138.74461
125.05,138.95276
161.22,143.03813
142.74,124.609474
123.48000000000002,137.26659
148.38,139.8319
138.01,131.34912
160.25,147.33157
118.15,126.95429
148.25,132.51184
103.93,122.641266
141.19,128.48712
125.09,117.3926
138.66,132.71983
121.71,127.3484
130.33,135.98253
116.92,117.874695
149.35,132.26562
132.92,134.18962
163.22,142.26515
123.66,124.77272
130.17,134.45259
140.84,135.03271
112.79,124.670586
143.83,136.78265
144.38,133.91827
111.73,127.750595
136.63,134.87048
137.99,130.80223
129.25,132.97601
172.97,141.31294
128.51,126.09882
143.63,138.34737
124.25,126.5707
127.04,127.3937
164.49,141.75581
138.88,137.6587
124.98,134.42595
141.78,141.50957
142.44,135.94331
144.63,134.12433
144.05,139.51474
130.05,132.1024
116.82999999999998,126.55094
144.85,134.57588
140.55,127.034874
133.87,124.3948
133.94,139.67683
114.36,123.32446
138.67,128.6704
128.09,137.99397
132.28,135.3453
126.5,145.99156
118.21,118.34399
135.23,131.97443
125.47,133.69632
124.70000000000002,128.6612
128.72,132.8009
121.87,137.45427
139.72,130.63164
155.33,134.50967
132.23,132.14705
127.98,129.49176
130.63,135.14075
114.51,120.69466
127.57,123.1496
133.07,130.39914
135.74,140.67534
128.59,126.30974
139.32,123.88071
148.59,138.11975
121.68,134.39693
142.17,132.18674
144.64,134.51941
136.58,138.4918
130.36,129.83415
124.6,127.46619
228.43,122.40074
129.84,132.04482
130.78,142.20328
129.07,124.495094
163.14,153.21262
131.2,137.02673
142.27,135.48766
131.95,138.33131
131.65,137.267
112.27,130.13243
135.08,138.9265
121.46,126.515465
124.78,123.956436
134.42,137.56212
149.56,141.09317
138.93,130.73326
134.73,133.14833
135.2,139.54851
151.96,149.00356
122.22999999999999,134.17502
136.96,136.44077
134.7,130.10301
142.83,130.0136
130.81,137.11816
180.93,141.71945
135.18,139.53944
132.77,124.70702
129.56,133.14609
130.26,128.03273
141.2,126.464165
136.9,134.70448
117.36,134.0786
128.05,131.97672
160.82,149.07645
144.95,137.57365
147.03,133.62137
126.47,134.87268
135.28,137.29591
135.07,133.67572
138.07,128.53687
128.25,125.573685
124.09,125.1829
139.91,135.29227
134.11,140.92061
130.03,133.3726
129.94,135.12401
146.56,140.03502
137.09,136.53455
140.65,133.47649
129.46,134.18979
148.83,141.38191
132.86,136.34291
130.93,136.64622
139.84,139.89746
124.17,125.86468
138.55,140.98853
132.24,131.29614
123.41,129.82591
131.98,139.27228
122.55,130.51796
173.49,144.18085
155.87,146.97331
132.58,127.98212
113.42000000000002,125.71799
143.56,144.526
110.22999999999999,123.28439
132.46,142.0782
139.33,133.72667
127.72,131.59608
137.87,143.0168
121.72,130.50838
136.74,136.226
129.69,137.60474
140.64,122.20127
149.78,131.79546
123.99,136.03694
135.2,134.8051
147.74,134.6737
124.83,131.31358
142.59,131.48152
130.58,132.32921
129.96,138.24905
109.77,122.39558
134.74,124.74593
128.68,127.7938
135.23,148.34038
132.67,133.58485
131.19,130.75536
146.31,133.7336
105.27,123.12941
114.95,124.368576
150.78,136.8347
149.03,136.99393
136.33,137.6943
123.29,131.55803
126.84,123.81382
119.47666670000001,131.76707
109.36,128.4646
142.3,144.62267
125.57,134.55078
129.63,141.8968
115.99,133.67311
121.88,129.4244
117.91,128.89708
153.97,147.46211
144.15,143.0453
151.04,127.825485
136.15,138.39543
135.07,127.4351
135.13,120.655334
139.97,141.02718
140.86,135.46024
143.23,129.93817
126.53,126.64721
117.79,122.6533
127.18,133.8529
141.0,135.02264
128.76,134.79128
122.65,127.448425
129.65,136.19666
170.46000000000004,134.57144
137.86,125.97984
131.12,133.88257
134.25,136.9823
135.8,133.51646
131.66,133.47484
143.74,125.4947
126.29,128.00719
125.39,135.7305
151.35,131.07837
137.77,132.7796
142.82,125.38556
144.85,136.79567
140.13,136.8821
160.11999999999998,128.85733
137.7,143.436
153.54,129.09091
128.82,133.1666
130.72,133.68268
113.28,122.69154
180.47,136.11942
111.88,125.44645
168.14,130.08571
126.62,129.21193
143.24,131.34242
119.76,125.94483
129.68,122.422485
110.99,123.56468
135.09,128.8483
116.56999999999998,118.867874
138.72,134.88283
130.83,137.22571
152.56,117.97474
144.11,127.32411
138.3,137.47133
134.23,132.61122
134.23,138.28381
118.46,133.86888
124.93,132.60251
112.9585714,123.82615
141.14,135.66406
118.15,134.84811
161.92,123.66119
110.97000000000001,122.23998
160.37,127.28937
133.11,133.79582
135.56,132.56332
136.91,132.85146
145.77,130.31664
136.17,124.75079
134.9,136.33966
129.22,130.87027
123.58,136.16774
150.7,141.65681
130.33,135.76843
133.8,136.7733
